State Name,District Name,Disability,Age Group,Male,Female,Other,Total
Telangana,Narayanpet,Intellectual Disability,'6-15',70,58,,128
Telangana,Narayanpet,Intellectual Disability,'60-80',6,5,,11
Telangana,Narayanpet,Leprosy cured,'15-35',,,,
Telangana,Narayanpet,Leprosy cured,'6-15',,,,
Telangana,Narayanpet,Locomotor Disability,'0-6',23,16,,39
Telangana,Narayanpet,Locomotor Disability,'15-35',484,224,,708
Telangana,Narayanpet,Locomotor Disability,'35-60',1403,704,,2107
Telangana,Narayanpet,Locomotor Disability,'6-15',175,124,,299
Telangana,Narayanpet,Locomotor Disability,'60-80',454,329,,783
Telangana,Narayanpet,Hearing Impairment,'80+',5,5,,10
Telangana,Narayanpet,Hearing Impairment,'60-80',64,78,,142
Telangana,Narayanpet,Blindness,'80+',20,15,,35
Telangana,Narayanpet,Cerebral Palsy,'0-6',,,,
Telangana,Narayanpet,Cerebral Palsy,'15-35',,,,
Telangana,Narayanpet,Cerebral Palsy,'35-60',,,,
Telangana,Narayanpet,Cerebral Palsy,'6-15',,,,
Telangana,Narayanpet,Cerebral Palsy,'60-80',,,,
Telangana,Narayanpet,Chronic Neurological Conditions,'15-35',,,,
Telangana,Narayanpet,Chronic Neurological Conditions,'35-60',,,,
Telangana,Narayanpet,Dwarfism,'15-35',,,,
Telangana,Narayanpet,Dwarfism,'35-60',,,,
Telangana,Narayanpet,Hearing Impairment,'0-6',2,3,,5
Telangana,Narayanpet,Hearing Impairment,'15-35',118,109,,227
Telangana,Narayanpet,Hearing Impairment,'35-60',274,272,,546
Telangana,Narayanpet,Hearing Impairment,'6-15',32,30,,62
Telangana,Narayanpet,Locomotor Disability,'80+',53,26,,79
Telangana,Nalgonda,Low Vision,'35-60',637,464,,1101
Telangana,Nagarkurnool,Locomotor Disability,'80+',407,200,,607
Telangana,Nagarkurnool,Multiple Disabilities,'80+',1,,,1
Telangana,Nagarkurnool,Multiple Sclerosis,'15-35',,,,
Telangana,Nagarkurnool,Muscular Dystrophy,'6-15',,,,
Telangana,Nagarkurnool,Sickle Cell Disease,'15-35',,,,
Telangana,Nagarkurnool,Speech and Language Disability,'15-35',,,,
Telangana,Nagarkurnool,Speech and Language Disability,'6-15',,,,
Telangana,Nalgonda,Autism Spectrum Disorder,'0-6',,,,
Telangana,Nalgonda,Autism Spectrum Disorder,'6-15',,,,
Telangana,Nalgonda,Blindness,'0-6',9,4,,13
Telangana,Nalgonda,Blindness,'15-35',71,58,,129
Telangana,Nalgonda,Blindness,'35-60',252,198,,450
Telangana,Nalgonda,Blindness,'6-15',17,21,,38
Telangana,Nalgonda,Blindness,'60-80',242,339,,581
Telangana,Nalgonda,Blindness,'80+',117,68,,185
Telangana,Nagarkurnool,Multiple Disabilities,'60-80',1,1,,2
Telangana,Nagarkurnool,Multiple Disabilities,'6-15',,,,
Telangana,Nagarkurnool,Low Vision,'15-35',109,90,,199
Telangana,Nagarkurnool,Low Vision,'35-60',288,198,,486
Telangana,Nagarkurnool,Low Vision,'6-15',5,8,,13
Telangana,Nagarkurnool,Low Vision,'60-80',350,244,,594
Telangana,Nagarkurnool,Low Vision,'80+',100,51,,151
Telangana,Nagarkurnool,Mental Illness,'0-6',,,,
Telangana,Nagarkurnool,Mental Illness,'15-35',317,250,,567
Telangana,Nagarkurnool,Mental Illness,'35-60',476,389,,865
Telangana,Nagarkurnool,Mental Illness,'6-15',1,,,1
Telangana,Nagarkurnool,Mental Illness,'60-80',102,74,,176
Telangana,Nagarkurnool,Mental Illness,'80+',8,8,,16
Telangana,Nagarkurnool,Multiple Disabilities,'0-6',,,,
Telangana,Nagarkurnool,Multiple Disabilities,'15-35',2,3,,5
Telangana,Nagarkurnool,Multiple Disabilities,'35-60',1,2,,3
Telangana,Nalgonda,Cerebral Palsy,'15-35',,,,
Telangana,Nalgonda,Cerebral Palsy,'35-60',,,,
Telangana,Nalgonda,Cerebral Palsy,'6-15',,,,
Telangana,Nalgonda,Intellectual Disability,'35-60',431,410,,841
Telangana,Nalgonda,Intellectual Disability,'6-15',310,252,,562
Telangana,Nalgonda,Intellectual Disability,'60-80',19,17,,36
Telangana,Nalgonda,Intellectual Disability,'80+',1,5,,6
Telangana,Nalgonda,Leprosy cured,'15-35',,,,
Telangana,Nalgonda,Leprosy cured,'35-60',,,,
Telangana,Nalgonda,Leprosy cured,'60-80',,,,
Telangana,Nalgonda,Locomotor Disability,'0-6',43,24,,67
Telangana,Nalgonda,Locomotor Disability,'15-35',2586,1743,,4329
Telangana,Nalgonda,Locomotor Disability,'35-60',8591,4627,,13218
Telangana,Nalgonda,Locomotor Disability,'6-15',274,185,,459
Telangana,Nalgonda,Locomotor Disability,'60-80',5945,4408,,10353
Telangana,Nalgonda,Locomotor Disability,'80+',1609,916,,2525
Telangana,Nalgonda,Low Vision,'0-6',,,,
Telangana,Nalgonda,Intellectual Disability,'15-35',1649,1189,,2838
Telangana,Nalgonda,Intellectual Disability,'0-6',6,3,,9
Telangana,Nalgonda,Chronic Neurological Conditions,'15-35',,,,
Telangana,Nalgonda,Chronic Neurological Conditions,'35-60',,,,
Telangana,Nalgonda,Chronic Neurological Conditions,'60-80',,,,
Telangana,Nalgonda,Dwarfism,'15-35',,,,
Telangana,Nalgonda,Hearing Impairment,'0-6',11,8,,19
Telangana,Nalgonda,Hearing Impairment,'15-35',554,605,,1159
Telangana,Nalgonda,Hearing Impairment,'35-60',1026,1158,,2184
Telangana,Nalgonda,Hearing Impairment,'6-15',103,70,,173
Telangana,Nalgonda,Hearing Impairment,'60-80',414,517,,931
Telangana,Nalgonda,Hearing Impairment,'80+',100,62,,162
Telangana,Nalgonda,Hemophilia,'15-35',,,,
Telangana,Nalgonda,Hemophilia,'35-60',,,,
Telangana,Nalgonda,Hemophilia,'6-15',,,,
Telangana,Nalgonda,Hemophilia,'60-80',,,,
Telangana,Nalgonda,Low Vision,'15-35',312,217,,529
Telangana,Vikarabad,Mental Illness,'6-15',,,,
Telangana,Wanaparthy,Blindness,'35-60',158,148,,306
Telangana,Wanaparthy,Blindness,'6-15',10,6,,16
Telangana,Wanaparthy,Blindness,'60-80',137,158,,295
Telangana,Wanaparthy,Blindness,'80+',30,25,,55
Telangana,Wanaparthy,Cerebral Palsy,'0-6',,,,
Telangana,Wanaparthy,Cerebral Palsy,'15-35',,,,
Telangana,Wanaparthy,Cerebral Palsy,'35-60',,,,
Telangana,Wanaparthy,Cerebral Palsy,'80+',,,,
Telangana,Wanaparthy,Chronic Neurological Conditions,'60-80',,,,
Telangana,Wanaparthy,Dwarfism,'15-35',,,,
Telangana,Wanaparthy,Hearing Impairment,'0-6',3,2,,5
Telangana,Wanaparthy,Hearing Impairment,'15-35',299,183,,482
Telangana,Wanaparthy,Hearing Impairment,'35-60',336,412,,748
Telangana,Wanaparthy,Hearing Impairment,'6-15',43,23,,66
Telangana,Wanaparthy,Blindness,'15-35',52,21,,73
Telangana,Wanaparthy,Blindness,'0-6',1,2,,3
Telangana,Vikarabad,Mental Illness,'60-80',21,26,,47
Telangana,Vikarabad,Multiple Disabilities,'0-6',,,,
Telangana,Vikarabad,Multiple Disabilities,'15-35',1,,,1
Telangana,Vikarabad,Multiple Disabilities,'35-60',,,,
Telangana,Vikarabad,Multiple Disabilities,'6-15',,,,
Telangana,Vikarabad,Multiple Disabilities,'60-80',1,,,1
Telangana,Vikarabad,Muscular Dystrophy,'15-35',,,,
Telangana,Vikarabad,Muscular Dystrophy,'35-60',,,,
Telangana,Vikarabad,Muscular Dystrophy,'60-80',,,,
Telangana,Vikarabad,Parkinson's Disease,'35-60',,,,
Telangana,Vikarabad,Sickle Cell Disease,'35-60',,,,
Telangana,Vikarabad,Speech and Language Disability,'15-35',,,,
Telangana,Vikarabad,Speech and Language Disability,'6-15',,,,
Telangana,Wanaparthy,Autism Spectrum Disorder,'35-60',,,,
Telangana,Wanaparthy,Hearing Impairment,'60-80',121,102,,223
Telangana,Wanaparthy,Hearing Impairment,'80+',28,16,,44
Telangana,Wanaparthy,Intellectual Disability,'0-6',6,3,,9
Telangana,Wanaparthy,Mental Illness,'0-6',1,,,1
Telangana,Wanaparthy,Mental Illness,'15-35',318,305,,623
Telangana,Wanaparthy,Mental Illness,'35-60',600,381,,981
Telangana,Wanaparthy,Mental Illness,'6-15',2,1,,3
Telangana,Wanaparthy,Mental Illness,'60-80',115,71,,186
Telangana,Wanaparthy,Mental Illness,'80+',9,6,,15
Telangana,Wanaparthy,Multiple Disabilities,'15-35',2,4,,6
Telangana,Wanaparthy,Multiple Disabilities,'35-60',1,3,,4
Telangana,Wanaparthy,Multiple Disabilities,'6-15',,,,
Telangana,Wanaparthy,Multiple Disabilities,'60-80',1,,,1
Telangana,Wanaparthy,Multiple Sclerosis,'35-60',,,,
Telangana,Wanaparthy,Muscular Dystrophy,'15-35',,,,
Telangana,Wanaparthy,Muscular Dystrophy,'35-60',,,,
Telangana,Warangal,Acid Attack Victim,'15-35',,,,
Telangana,Wanaparthy,Low Vision,'80+',84,145,,229
Telangana,Wanaparthy,Low Vision,'60-80',332,238,,570
Telangana,Wanaparthy,Intellectual Disability,'15-35',643,446,,1089
Telangana,Wanaparthy,Intellectual Disability,'35-60',131,153,,284
Telangana,Wanaparthy,Intellectual Disability,'6-15',144,94,,238
Telangana,Wanaparthy,Intellectual Disability,'60-80',15,5,,20
Telangana,Wanaparthy,Intellectual Disability,'80+',2,2,,4
Telangana,Wanaparthy,Locomotor Disability,'0-6',16,10,,26
Telangana,Wanaparthy,Locomotor Disability,'15-35',1450,945,,2395
Telangana,Wanaparthy,Locomotor Disability,'35-60',4331,2264,,6595
Telangana,Wanaparthy,Locomotor Disability,'6-15',194,124,,318
Telangana,Wanaparthy,Locomotor Disability,'60-80',2223,1336,,3559
Telangana,Wanaparthy,Locomotor Disability,'80+',315,192,,507
Telangana,Wanaparthy,Low Vision,'15-35',83,48,,131
Telangana,Wanaparthy,Low Vision,'35-60',237,232,,469
Telangana,Wanaparthy,Low Vision,'6-15',3,7,,10
Telangana,Warangal,Acid Attack Victim,'35-60',,,,
Telangana,Vikarabad,Mental Illness,'35-60',120,94,,214
Telangana,Suryapet,Low Vision,'0-6',,,,
Telangana,Suryapet,Multiple Disabilities,'80+',5,7,,12
Telangana,Suryapet,Muscular Dystrophy,'0-6',,,,
Telangana,Suryapet,Muscular Dystrophy,'15-35',,,,
Telangana,Suryapet,Muscular Dystrophy,'60-80',,,,
Telangana,Suryapet,Speech and Language Disability,'15-35',,,,
Telangana,Suryapet,Speech and Language Disability,'35-60',,,,
Telangana,Suryapet,Thalassemia,'6-15',,,,
Telangana,Vikarabad,Acid Attack Victim,'35-60',,,,
Telangana,Vikarabad,Autism Spectrum Disorder,'6-15',,,,
Telangana,Vikarabad,Blindness,'0-6',3,3,,6
Telangana,Vikarabad,Blindness,'15-35',76,63,,139
Telangana,Vikarabad,Blindness,'35-60',163,100,,263
Telangana,Vikarabad,Blindness,'6-15',9,8,,17
Telangana,Vikarabad,Blindness,'60-80',85,70,,155
Telangana,Suryapet,Multiple Disabilities,'60-80',34,31,,65
Telangana,Suryapet,Multiple Disabilities,'6-15',2,2,,4
Telangana,Suryapet,Low Vision,'15-35',200,146,,346
Telangana,Suryapet,Low Vision,'35-60',447,314,,761
Telangana,Suryapet,Low Vision,'6-15',7,5,,12
Telangana,Suryapet,Low Vision,'60-80',395,327,,722
Telangana,Suryapet,Low Vision,'80+',160,101,,261
Telangana,Suryapet,Mental Illness,'0-6',,2,,2
Telangana,Suryapet,Mental Illness,'15-35',240,208,,448
Telangana,Suryapet,Mental Illness,'35-60',1230,1017,,2247
Telangana,Suryapet,Mental Illness,'6-15',5,7,,12
Telangana,Suryapet,Mental Illness,'60-80',284,265,,549
Telangana,Suryapet,Mental Illness,'80+',30,22,,52
Telangana,Suryapet,Multiple Disabilities,'0-6',1,,,1
Telangana,Suryapet,Multiple Disabilities,'15-35',11,4,,15
Telangana,Suryapet,Multiple Disabilities,'35-60',50,33,,83
Telangana,Vikarabad,Blindness,'80+',19,10,,29
Telangana,Vikarabad,Cerebral Palsy,'0-6',,,,
Telangana,Vikarabad,Cerebral Palsy,'15-35',,,,
Telangana,Vikarabad,Intellectual Disability,'80+',1,1,,2
Telangana,Vikarabad,Leprosy cured,'15-35',,,,
Telangana,Vikarabad,Locomotor Disability,'0-6',26,11,,37
Telangana,Vikarabad,Locomotor Disability,'15-35',1788,1068,,2856
Telangana,Vikarabad,Locomotor Disability,'35-60',4872,2059,,6931
Telangana,Vikarabad,Locomotor Disability,'6-15',227,141,,368
Telangana,Vikarabad,Locomotor Disability,'60-80',1887,885,,2772
Telangana,Vikarabad,Locomotor Disability,'80+',223,112,,335
Telangana,Vikarabad,Low Vision,'0-6',,,,
Telangana,Vikarabad,Low Vision,'15-35',253,220,,473
Telangana,Vikarabad,Low Vision,'35-60',465,284,,749
Telangana,Vikarabad,Low Vision,'6-15',12,15,,27
Telangana,Vikarabad,Low Vision,'60-80',331,199,,530
Telangana,Vikarabad,Low Vision,'80+',53,28,,81
Telangana,Vikarabad,Intellectual Disability,'60-80',19,11,,30
Telangana,Vikarabad,Intellectual Disability,'6-15',201,107,,308
Telangana,Vikarabad,Cerebral Palsy,'6-15',,,,
Telangana,Vikarabad,Chronic Neurological Conditions,'60-80',,,,
Telangana,Vikarabad,Dwarfism,'15-35',,,,
Telangana,Vikarabad,Hearing Impairment,'0-6',8,4,,12
Telangana,Vikarabad,Hearing Impairment,'15-35',382,338,,720
Telangana,Vikarabad,Hearing Impairment,'35-60',479,417,,896
Telangana,Vikarabad,Hearing Impairment,'6-15',54,48,,102
Telangana,Vikarabad,Hearing Impairment,'60-80',156,122,,278
Telangana,Vikarabad,Hearing Impairment,'80+',11,6,,17
Telangana,Vikarabad,Hemophilia,'15-35',,,,
Telangana,Vikarabad,Hemophilia,'35-60',,,,
Telangana,Vikarabad,Intellectual Disability,'0-6',7,4,,11
Telangana,Vikarabad,Intellectual Disability,'15-35',645,498,,1143
Telangana,Vikarabad,Intellectual Disability,'35-60',204,181,,385
Telangana,Vikarabad,Mental Illness,'15-35',52,51,,103
Telangana,Warangal,Speech and Language Disability,'6-15',,,,
Telangana,Yadadri Bhuvanagiri,Chronic Neurological Conditions,'35-60',,,,
Telangana,Yadadri Bhuvanagiri,Chronic Neurological Conditions,'60-80',,,,
Telangana,Yadadri Bhuvanagiri,Dwarfism,'15-35',,,,
Telangana,Yadadri Bhuvanagiri,Hearing Impairment,'0-6',3,4,,7
Telangana,Yadadri Bhuvanagiri,Hearing Impairment,'15-35',271,247,,518
Telangana,Yadadri Bhuvanagiri,Hearing Impairment,'35-60',465,457,,922
Telangana,Yadadri Bhuvanagiri,Hearing Impairment,'6-15',59,40,,99
Telangana,Yadadri Bhuvanagiri,Hearing Impairment,'60-80',252,258,,510
Telangana,Yadadri Bhuvanagiri,Hearing Impairment,'80+',65,29,,94
Telangana,Yadadri Bhuvanagiri,Hemophilia,'15-35',,,,
Telangana,Yadadri Bhuvanagiri,Hemophilia,'35-60',,,,
Telangana,Yadadri Bhuvanagiri,Hemophilia,'6-15',,,,
Telangana,Yadadri Bhuvanagiri,Intellectual Disability,'0-6',3,6,,9
Telangana,Yadadri Bhuvanagiri,Intellectual Disability,'15-35',726,461,,1187
Telangana,Yadadri Bhuvanagiri,Cerebral Palsy,'60-80',,,,
Telangana,Yadadri Bhuvanagiri,Cerebral Palsy,'6-15',,,,
Telangana,Warangal,Speech and Language Disability,'60-80',,,,
Telangana,Warangal,Thalassemia,'0-6',,,,
Telangana,Warangal,Thalassemia,'15-35',,,,
Telangana,Warangal,Thalassemia,'6-15',,,,
Telangana,Yadadri Bhuvanagiri,Acid Attack Victim,'35-60',,,,
Telangana,Yadadri Bhuvanagiri,Autism Spectrum Disorder,'15-35',,,,
Telangana,Yadadri Bhuvanagiri,Blindness,'0-6',4,3,,7
Telangana,Yadadri Bhuvanagiri,Blindness,'15-35',29,15,,44
Telangana,Yadadri Bhuvanagiri,Blindness,'35-60',176,120,,296
Telangana,Yadadri Bhuvanagiri,Blindness,'6-15',8,13,,21
Telangana,Yadadri Bhuvanagiri,Blindness,'60-80',142,188,,330
Telangana,Yadadri Bhuvanagiri,Blindness,'80+',51,42,,93
Telangana,Yadadri Bhuvanagiri,Cerebral Palsy,'0-6',,,,
Telangana,Yadadri Bhuvanagiri,Cerebral Palsy,'15-35',,,,
Telangana,Yadadri Bhuvanagiri,Intellectual Disability,'35-60',222,184,,406
Telangana,Yadadri Bhuvanagiri,Intellectual Disability,'6-15',98,68,,166
Telangana,Yadadri Bhuvanagiri,Intellectual Disability,'60-80',13,9,,22
Telangana,Yadadri Bhuvanagiri,Mental Illness,'80+',9,10,,19
Telangana,Yadadri Bhuvanagiri,Multiple Disabilities,'0-6',1,,,1
Telangana,Yadadri Bhuvanagiri,Multiple Disabilities,'15-35',9,1,,10
Telangana,Yadadri Bhuvanagiri,Multiple Disabilities,'35-60',13,5,,18
Telangana,Yadadri Bhuvanagiri,Multiple Disabilities,'6-15',10,6,,16
Telangana,Yadadri Bhuvanagiri,Multiple Disabilities,'60-80',10,6,,16
Telangana,Yadadri Bhuvanagiri,Multiple Disabilities,'80+',3,,,3
Telangana,Yadadri Bhuvanagiri,Multiple Sclerosis,'15-35',,,,
Telangana,Yadadri Bhuvanagiri,Multiple Sclerosis,'6-15',,,,
Telangana,Yadadri Bhuvanagiri,Muscular Dystrophy,'35-60',,,,
Telangana,Yadadri Bhuvanagiri,Speech and Language Disability,'35-60',,,,
Telangana,Yadadri Bhuvanagiri,Speech and Language Disability,'60-80',,,,
Telangana,Yadadri Bhuvanagiri,Speech and Language Disability,'80+',,,,
Telangana,Yadadri Bhuvanagiri,Thalassemia,'15-35',,,,
Telangana,Yadadri Bhuvanagiri,Mental Illness,'60-80',246,119,,365
Telangana,Yadadri Bhuvanagiri,Mental Illness,'6-15',2,1,,3
Telangana,Yadadri Bhuvanagiri,Locomotor Disability,'0-6',21,17,,38
Telangana,Yadadri Bhuvanagiri,Locomotor Disability,'15-35',1007,589,,1596
Telangana,Yadadri Bhuvanagiri,Locomotor Disability,'35-60',4016,1813,,5829
Telangana,Yadadri Bhuvanagiri,Locomotor Disability,'6-15',147,81,,228
Telangana,Yadadri Bhuvanagiri,Locomotor Disability,'60-80',2826,1642,,4468
Telangana,Yadadri Bhuvanagiri,Locomotor Disability,'80+',788,374,,1162
Telangana,Yadadri Bhuvanagiri,Low Vision,'15-35',89,75,,164
Telangana,Yadadri Bhuvanagiri,Low Vision,'35-60',330,210,,540
Telangana,Yadadri Bhuvanagiri,Low Vision,'6-15',3,2,,5
Telangana,Yadadri Bhuvanagiri,Low Vision,'60-80',332,225,,557
Telangana,Yadadri Bhuvanagiri,Low Vision,'80+',140,69,,209
Telangana,Yadadri Bhuvanagiri,Mental Illness,'0-6',,,,
Telangana,Yadadri Bhuvanagiri,Mental Illness,'15-35',119,104,,223
Telangana,Yadadri Bhuvanagiri,Mental Illness,'35-60',814,520,,1334
Telangana,Yadadri Bhuvanagiri,Thalassemia,'6-15',,,,
Telangana,Warangal,Speech and Language Disability,'35-60',,,,
Telangana,Warangal,Autism Spectrum Disorder,'0-6',,,,
Telangana,Warangal,Dwarfism,'35-60',,,,
Telangana,Warangal,Dwarfism,'60-80',,,,
Telangana,Warangal,Hearing Impairment,'0-6',10,7,,17
Telangana,Warangal,Hearing Impairment,'15-35',282,270,,552
Telangana,Warangal,Hearing Impairment,'35-60',444,437,,881
Telangana,Warangal,Hearing Impairment,'6-15',52,46,,98
Telangana,Warangal,Hearing Impairment,'60-80',170,173,,343
Telangana,Warangal,Hearing Impairment,'80+',27,15,,42
Telangana,Warangal,Hemophilia,'15-35',,,,
Telangana,Warangal,Hemophilia,'35-60',,,,
Telangana,Warangal,Hemophilia,'6-15',,,,
Telangana,Warangal,Hemophilia,'60-80',,,,
Telangana,Warangal,Intellectual Disability,'0-6',3,3,,6
Telangana,Warangal,Intellectual Disability,'15-35',691,530,,1221
Telangana,Warangal,Dwarfism,'15-35',,,,
Telangana,Warangal,Chronic Neurological Conditions,'60-80',,,,
Telangana,Warangal,Autism Spectrum Disorder,'6-15',,,,
Telangana,Warangal,Blindness,'0-6',3,3,,6
Telangana,Warangal,Blindness,'15-35',52,33,,85
Telangana,Warangal,Blindness,'35-60',181,96,,277
Telangana,Warangal,Blindness,'6-15',12,7,,19
Telangana,Warangal,Blindness,'60-80',138,121,,259
Telangana,Warangal,Blindness,'80+',45,24,,69
Telangana,Warangal,Cerebral Palsy,'15-35',,,,
Telangana,Warangal,Cerebral Palsy,'35-60',,,,
Telangana,Warangal,Cerebral Palsy,'6-15',,,,
Telangana,Warangal,Chronic Neurological Conditions,'0-6',,,,
Telangana,Warangal,Chronic Neurological Conditions,'15-35',,,,
Telangana,Warangal,Chronic Neurological Conditions,'35-60',,,,
Telangana,Warangal,Chronic Neurological Conditions,'6-15',,,,
Telangana,Warangal,Intellectual Disability,'35-60',353,292,,645
Telangana,Warangal,Intellectual Disability,'6-15',105,77,,182
Telangana,Warangal,Intellectual Disability,'60-80',13,16,,29
Telangana,Warangal,Mental Illness,'60-80',52,76,,128
Telangana,Warangal,Mental Illness,'80+',2,,,2
Telangana,Warangal,Multiple Disabilities,'0-6',1,,,1
Telangana,Warangal,Multiple Disabilities,'15-35',5,5,,10
Telangana,Warangal,Multiple Disabilities,'35-60',4,3,,7
Telangana,Warangal,Multiple Disabilities,'6-15',,,,
Telangana,Warangal,Multiple Disabilities,'60-80',1,1,,2
Telangana,Warangal,Multiple Disabilities,'80+',1,,,1
Telangana,Warangal,Multiple Sclerosis,'35-60',,,,
Telangana,Warangal,Muscular Dystrophy,'15-35',,,,
Telangana,Warangal,Muscular Dystrophy,'35-60',,,,
Telangana,Warangal,Muscular Dystrophy,'60-80',,,,
Telangana,Warangal,Parkinson's Disease,'60-80',,,,
Telangana,Warangal,Sickle Cell Disease,'15-35',,,,
Telangana,Warangal,Mental Illness,'6-15',1,1,,2
Telangana,Warangal,Mental Illness,'35-60',297,270,,567
Telangana,Warangal,Intellectual Disability,'80+',4,1,,5
Telangana,Warangal,Locomotor Disability,'0-6',15,4,,19
Telangana,Warangal,Locomotor Disability,'15-35',1263,803,,2066
Telangana,Warangal,Locomotor Disability,'35-60',4383,2451,,6834
Telangana,Warangal,Locomotor Disability,'6-15',181,114,,295
Telangana,Warangal,Locomotor Disability,'60-80',2514,1364,,3878
Telangana,Warangal,Locomotor Disability,'80+',479,198,,677
Telangana,Warangal,Low Vision,'15-35',171,158,,329
Telangana,Warangal,Low Vision,'35-60',498,368,,866
Telangana,Warangal,Low Vision,'6-15',7,5,,12
Telangana,Warangal,Low Vision,'60-80',637,387,,1024
Telangana,Warangal,Low Vision,'80+',203,116,,319
Telangana,Warangal,Mental Illness,'0-6',,,,
Telangana,Warangal,Mental Illness,'15-35',51,54,,105
Telangana,Warangal,Speech and Language Disability,'15-35',,,,
Telangana,Suryapet,Locomotor Disability,'80+',920,478,,1398
Telangana,Ranga Reddy,Low Vision,'35-60',814,454,,1268
Telangana,Ranga Reddy,Multiple Sclerosis,'35-60',,,,
Telangana,Ranga Reddy,Muscular Dystrophy,'15-35',,,,
Telangana,Ranga Reddy,Muscular Dystrophy,'35-60',,,,
Telangana,Ranga Reddy,Muscular Dystrophy,'6-15',,,,
Telangana,Ranga Reddy,Muscular Dystrophy,'60-80',,,,
Telangana,Ranga Reddy,Parkinson's Disease,'35-60',,,,
Telangana,Ranga Reddy,Parkinson's Disease,'60-80',,,,
Telangana,Ranga Reddy,Sickle Cell Disease,'0-6',,,,
Telangana,Ranga Reddy,Sickle Cell Disease,'15-35',,,,
Telangana,Ranga Reddy,Sickle Cell Disease,'35-60',,,,
Telangana,Ranga Reddy,Specific Learning Disabilities,'15-35',1,,,1
Telangana,Ranga Reddy,Specific Learning Disabilities,'35-60',,,,
Telangana,Ranga Reddy,Speech and Language Disability,'15-35',,,,
Telangana,Ranga Reddy,Speech and Language Disability,'35-60',,,,
Telangana,Ranga Reddy,Multiple Sclerosis,'15-35',,,,
Telangana,Ranga Reddy,Multiple Sclerosis,'0-6',,,,
Telangana,Ranga Reddy,Low Vision,'6-15',22,14,,36
Telangana,Ranga Reddy,Low Vision,'60-80',634,358,,992
Telangana,Ranga Reddy,Low Vision,'80+',137,58,,195
Telangana,Ranga Reddy,Mental Illness,'0-6',,,,
Telangana,Ranga Reddy,Mental Illness,'15-35',184,110,,294
Telangana,Ranga Reddy,Mental Illness,'35-60',268,203,,471
Telangana,Ranga Reddy,Mental Illness,'6-15',4,2,,6
Telangana,Ranga Reddy,Mental Illness,'60-80',58,49,,107
Telangana,Ranga Reddy,Mental Illness,'80+',3,4,,7
Telangana,Ranga Reddy,Multiple Disabilities,'0-6',,1,,1
Telangana,Ranga Reddy,Multiple Disabilities,'15-35',6,6,,12
Telangana,Ranga Reddy,Multiple Disabilities,'35-60',5,2,,7
Telangana,Ranga Reddy,Multiple Disabilities,'6-15',1,2,,3
Telangana,Ranga Reddy,Multiple Disabilities,'60-80',3,,,3
Telangana,Ranga Reddy,Speech and Language Disability,'6-15',,,,
Telangana,Ranga Reddy,Thalassemia,'15-35',,,,
Telangana,Ranga Reddy,Thalassemia,'35-60',,,,
Telangana,Sangareddy,Chronic Neurological Conditions,'15-35',,,,
Telangana,Sangareddy,Chronic Neurological Conditions,'35-60',,,,
Telangana,Sangareddy,Dwarfism,'15-35',,,,
Telangana,Sangareddy,Hearing Impairment,'0-6',2,1,,3
Telangana,Sangareddy,Hearing Impairment,'15-35',270,189,,459
Telangana,Sangareddy,Hearing Impairment,'35-60',176,121,,297
Telangana,Sangareddy,Hearing Impairment,'6-15',79,70,,149
Telangana,Sangareddy,Hearing Impairment,'60-80',39,32,,71
Telangana,Sangareddy,Hearing Impairment,'80+',5,2,,7
Telangana,Sangareddy,Hemophilia,'15-35',,,,
Telangana,Sangareddy,Hemophilia,'6-15',,,,
Telangana,Sangareddy,Intellectual Disability,'0-6',3,1,,4
Telangana,Sangareddy,Intellectual Disability,'15-35',741,537,,1278
Telangana,Sangareddy,Intellectual Disability,'35-60',152,141,,293
Telangana,Sangareddy,Cerebral Palsy,'60-80',,,,
Telangana,Sangareddy,Cerebral Palsy,'6-15',,,,
Telangana,Ranga Reddy,Thalassemia,'6-15',,,,
Telangana,Sangareddy,Acid Attack Victim,'35-60',,,,
Telangana,Sangareddy,Autism Spectrum Disorder,'0-6',,,,
Telangana,Sangareddy,Autism Spectrum Disorder,'15-35',,,,
Telangana,Sangareddy,Autism Spectrum Disorder,'35-60',,,,
Telangana,Sangareddy,Autism Spectrum Disorder,'6-15',,,,
Telangana,Sangareddy,Blindness,'0-6',3,1,,4
Telangana,Sangareddy,Blindness,'15-35',79,65,,144
Telangana,Sangareddy,Blindness,'35-60',122,65,,187
Telangana,Sangareddy,Blindness,'6-15',29,12,,41
Telangana,Sangareddy,Blindness,'60-80',51,47,,98
Telangana,Sangareddy,Blindness,'80+',15,18,,33
Telangana,Sangareddy,Cerebral Palsy,'15-35',,,,
Telangana,Sangareddy,Cerebral Palsy,'35-60',,,,
Telangana,Sangareddy,Intellectual Disability,'6-15',208,124,,332
Telangana,Ranga Reddy,Low Vision,'15-35',324,239,,563
Telangana,Rajanna Sircilla,Mental Illness,'60-80',62,52,,114
Telangana,Rajanna Sircilla,Speech and Language Disability,'6-15',,,,
Telangana,Ranga Reddy,Acid Attack Victim,'35-60',,,,
Telangana,Ranga Reddy,Acid Attack Victim,'6-15',,,,
Telangana,Ranga Reddy,Autism Spectrum Disorder,'0-6',,,,
Telangana,Ranga Reddy,Autism Spectrum Disorder,'15-35',,,,
Telangana,Ranga Reddy,Autism Spectrum Disorder,'6-15',,,,
